content_id,content_type,thumbnail_url,title,summary,status,original_title
A0386,애니메이션,https://image.tmdb.org/t/p/w500/foyv7k58l9QCQ9Ug0XuwsqvI4ly.jpg,그래도 아유무는 다가온다,"쇼기 초보자 타나카 아유무는 야오토메 우루시에게 첫눈에 반해서 쇼기부에 입부한다.

'이기면 선배에게 고백한다!'라고 결심했지만 실력이 한참 모자랐다.

한편, 아유무의 '공격 태세'에 우루시는 내심 어쩔 줄 모르고.

부원이 둘밖에 없는 쇼기부에서는 오늘도 쇼기판 안팎에서 밀고 당기기가 전개되는데?!

장기판 밖에서 펼쳐지는 심쿵 러브 코미디!!",방영 종료,それでも歩は寄せてくる
A0387,애니메이션,https://image.tmdb.org/t/p/w500/fvYNKJ5wYQrYudk1NroSgepNpH0.jpg,이토 준지: 매니악,"공포 만화의 대가 이토 준지. 그의 정신세계 속에서도 가장 괴이하고, 불편하고, 무서운 이야기들만 골라낸 소름 돋는 걸작선.",방영 종료,伊藤潤二『マニアック』
A0388,애니메이션,https://image.tmdb.org/t/p/w500/i14nEXMlrHiHp6TYklKvVxRMwmd.jpg,치킨 파이터,"이것은 한 마리의 닭이 인류를 구하는 이야기다. 갑자기 나타나 압도적인 힘으로 인류를 공격하기 시작한 괴이한 형체의 '귀수'. 도시는 파괴되고 사람들은 절망에 빠진다. 모두가 포기하려던 찰나, 귀수에 맞선 하나의 그림자가 외친다. '분노로 볏이 들끓는구나!' 인류 앞에 강림한 자그마한 희망, 그것은 바로 한 마리의 닭이었다. 전대미문의 수탉 배틀 액션이 지금 시작된다.",방영 중,Rooster Fighter
A0389,애니메이션,https://image.tmdb.org/t/p/w500/mG9FF6nZLYtXy5vYUemre7iXjQL.jpg,슬레이어즈,"성질은 드래곤도 피해간다고 할 정도로 더럽지만, 실력만큼은 자타가 공인할 정도로 훌륭한 여마도사 리나 인버스. 어느날 그녀는 도둑에게는 인권은 없다하며 도둑을 소탕하고 있었다. 그런 와중 거기를 때마침 지나가던 빛의 검을 사용하는 금발의 미남 검사 가우리 가브리예프가 그 모습을 보게 된다. 그는 리나가 도적떼에게 당하고 있다고 착각하고는 그녀를 돕게 된다. 이것을 인연으로 둘은 동료가 되어서 함께 여행을 떠나게 되는데...",방영 종료,スレイヤーズ
A0390,애니메이션,https://image.tmdb.org/t/p/w500/fMHGRLeV7ZbgF0jqTh9MtzIQksN.jpg,페이트 / 스테이 나이트,"˝성배를 얻기 위한 7팀의 치열한 전쟁! 과연 최후의 승자는?˝

원하는 것을 모두 실현 시켜준다는 성배. 하지만, 성배를 얻기 위해서는 마술사인 ‘마스터’와 전투사인 ‘서번트’가 한 팀이 되어 이라고 불리는 전투를 해야만 한다. 마술능력은 거의 제로에 가까운 고교생 에미야 시로는 어느날 우연히 서번트들의 대결현장을 목격하여 위기에 처한다. 그때 갑자기 나타나 시로를 구해주는 금발의 미소녀 세이버. 알고 보니 그녀는 시로를 위해 선택된 서번트였던 것! 얼떨결에 마스터로 선택된 시로와 그의 서번트 세이버. 이제 그들을 죽이려는 마스터와 서번트들의 양보할 수 없는 승부가 시작된다.",방영 종료,Fate/stay night
A0391,애니메이션,https://image.tmdb.org/t/p/w500/c91ho10T3N5letfV4g1fMJzVFxz.jpg,갑철성의 카바네리,산업혁명과 함께 세상이 근세에서 근대로 넘어가던 무렵. 인류 앞에 불사의 괴물 카바네가 돌연 등장한다. 카바네에 물린 인간은 뇌가 감염돼 새로운 카바네가 되는 상황. 창궐해 가는 이 괴물을 죽일 방법은 강철 심장을 꿰뚫는 것뿐.,방영 종료,甲鉄城のカバネリ
A0392,애니메이션,https://image.tmdb.org/t/p/w500/4EUYrzfIibhyqZG0FxXmd6xSqK2.jpg,테라포마스,"서기 2099년에 인류가 화성을 테라포밍한다는 계획을 세운다. 테라포밍을 하는 수많은 방법들 중에서 선택한 것이 화성에 대량의 이끼와 바퀴벌레를 풀어놓는다는 것. 이끼는 광합성으로 산소를 형성시키며, 바퀴벌레는 이끼를 먹고 자라고, 바퀴벌레의 검은색으로 태양열을 흡수하여 화성의 기온을 상승시켜 지각에 있는 이산화탄소를 용출시켜 온실효과를 일으킨다는 계획이었다.

그리고 500년이 흐른 2577년, 테라포밍의 경과를 확인하기 위해 화성에 도착한 유인탐사선 BUGS 1호는 정체불명의 인간형 외계생명체에게 습격을 당한다. 놀랍게도 그 외계생명체란 500년 전 인간들이 뿌려놓았던 바퀴벌레였다. 불과 500년 만에 진화를 거듭하여[6] 압도적인 수와 능력을 자랑하는 바퀴벌레들 앞에서 BUGS 1호의 승무원들은 전멸하지만, 그들은 전멸 직전 그들이 죽인 바퀴벌레의 샘플을 캡슐에 싣고 사출하여 지구로 보낸다.

이후, 2599년 본격적인 바퀴벌레 소탕을 위해 BUGS 2호가 화성에 도착하면서 본 스토리가 시작된다.",방영 종료,テラフォーマーズ
A0393,애니메이션,https://image.tmdb.org/t/p/w500/1V98igFU3su5VEXvcCNMd2JuLAD.jpg,작안의 샤나,"‘무리’의 이상향 ‘재너두’ 창조를 둘러싸고, ‘제례의 뱀’의 대행체 사카이 유지와 플레임헤이즈 ‘염발작안의 토벌자’ 샤나가 칼을 맞댄다.

그리고 그 속에서 호박색의 바람이 불었다.

요시다 카즈미가 보구 ‘히랄다’에게 기도한 마음을 받아들인 ‘채색의 회오리’ 피레스가 전장에 나타난다.

일대 결전의 무대가 된 미사키 시는 이 사건과 함께 격동의 종막으로 향한다.

피레스를 부른 요시다.

산 제물로 바쳐진 헤카테, 회심의 미소를 짓는 베르페오르, ‘진재사’를 지탱하는 슈드나이.

습격해오는 ‘무리’를 도륙하는 캄신, 상공...",방영 종료,灼眼のシャナ
A0394,애니메이션,https://image.tmdb.org/t/p/w500/m2VBaxNRJ5SeDWegISpza1CgRTt.jpg,이세계 약국,"현대 일본의 약학 연구자였던 야쿠타니 칸지는 어느 날 눈을 떠보니, 궁정 약사 명가, 드 메디시스 가문의 팔마 드 메디시스로 환생해 있었다. 팔마는 잘못된 치료법이나 약의 조합, 의료 행위라 부를 수 없는 주술이나 주문 같은 것이 남용되는 이 세계의 의료 현실에 절망했다. 이에 전생에서 얻은 현대 약학 지식에 더해 이세계에서 손에 넣은 치트 능력 '물질 창조 & 물질 소거', 귀족들만 사용할 수 있는 신술을 구사해 갖가지 질병과 맞서게 되었다. 그리고 진짜로 효과가 있는 약을 사람들에게 널리 전해주기 위해 '이세계 약국'을 개업했는데... 이세계 치트 X 현대 약학! 이세계의 의료를 바꾸는 구원 판타지 개막!",방영 종료,異世界薬局
A0395,애니메이션,https://image.tmdb.org/t/p/w500/dvNp6oTEibwrPpyOmTr1zNdnXyj.jpg,타코피의 원죄,"행복을 전파하기 위해 지구에 내려온 해피성인의 타코피는 인간 여자아이인 시즈카와 만났다. 위기인 가운데 시즈카가 자신을 구해주자, 타코피는 그녀의 미소를 되찾기 위해 수수께끼의 힘을 가진 해피 도구를 사용해 분주히 움직였다. 하지만 시즈카는 집과 학교에서 어떤 사정이 있는 모양이었고... 이것은, 나와 너의 최고로 해피한 이야기.",방영 종료,タコピーの原罪
A0396,애니메이션,https://image.tmdb.org/t/p/w500/8nP1aFHa2QZbyvl4J5p4kK5HOVw.jpg,카케구루이,도박 능력으로 학생을 평가하는 '햣카오학원'. 도박광 전학생 쟈바미 유메코가 학교를 평정하러 출사표를 던진다.,방영 종료,賭ケグルイ
A0397,애니메이션,https://image.tmdb.org/t/p/w500/4mQQK8V5Hx8HzuCeu80aQOcwJK2.jpg,아오하라이드,"처음으로 좋아했던 남자아이, 코우. 그러나 이 사랑은 코우의 갑작스런 전학과 함께 끝나버렸다. 그 후로 몇 년이 지난 지금, 후타바는 첫사랑과 재회하게 되는데... 목소리와 키, 이름마저 바뀌어버린 그였지만 후타바는 다시 마음이 두근거리기 시작한다.",방영 종료,アオハライド
A0398,애니메이션,https://image.tmdb.org/t/p/w500/thyLlWU5CyenrPxKunztZFwfZE1.jpg,죠죠의 기묘한 모험 (OVA),"죠죠의 기묘한 모험 Part 3 스타더스트 크루세이더즈를 베이스로 만든 OVA.

죠죠의 기묘한 모험 시리즈 최초의 애니메이션으로, 원작 연재 7년 만에 만들어졌다. OVA 1과 2가 대략 7년 간격으로 두고 발표되었다.",방영 종료,ジョジョの奇妙な冒険
A0399,애니메이션,https://image.tmdb.org/t/p/w500/eDoqgCOBc7leLpxMKBfu5xP3WIf.jpg,불꽃 소방대,"인류는 공포에 휩싸여 있었다…. 방금 전까지 멀쩡하던 사람이 갑자기 불타올라 불꽃 괴물 '화염인간'이 되어 파괴의 끝을 달리는 '인체 발화 현상'.  불의 공포에 맞서는 특수 소방대는 그 현상의 수수께끼를 풀고, 인류를 구하는 것이 사명! 어떤 이유로 인해 악마라 불리는 신입대원 소년 신라는 히어로를 목표로 동료들과 함께 '화염인간'과의 대결의 나날에 몸을 던진다!!",방영 종료,炎炎ノ消防隊
A0400,애니메이션,https://image.tmdb.org/t/p/w500/piOTBFKd67p3ASodBjq5eOT8c4I.jpg,공각기동대,"때는 서기 2029년, 아시아의 뉴포트라는 도시. 인간의 뇌도 통신 네트워크의 일부가 된 사회에서 가장 극악한 범죄는 고스트 해킹이다. 인간의 정체성을 규명하는 광의의 영혼을 뜻하는 고스트를 해킹해 타인의 기억 등을 조작하고 변경시키는 것. 인형사라 불리는 정체불명의 악명 높은 고스트 해커가 유럽에서 뉴포트로 주활동 무대를 옮겼다는 소식이 들린다. 이를 막기 위해 외교상 일어나는 국제범죄, 테러 등에 대해 정보수집과 감사를 행하는 정보기관 공안 6과와 쿠사나기 모토코 소령을 중심으로 한 공안 9과는 조사에 나선다",개봉,GHOST IN THE SHELL
A0401,애니메이션,https://image.tmdb.org/t/p/w500/yh11eNQyZOgZLMEW7llKYQ0oGcJ.jpg,드래곤볼 Z KAI,"드래곤볼 카이(改)(일본어: ドラゴンボール改)는 토리야마 아키라의 만화인 드래곤볼을 원작으로 한 TV판 애니메이션이다. 초기 시리즈인 드래곤볼 이후의 스토리를 그리고있다

변화점으로는 Z 방영 당시의 늘어지는 전개와 불필요한 각본 등을 잘라내고, 보다 원작의 빠른 전개에 가까운 구성으로 바꾸었으며, 화면 상의 비율을 위아래를 잘라내어 16:9로 맞추었으며, 성우들의 재녹음도 이루어졌다. 극소수의 장면에서는 디지털 기술을 사용해서 새로 그렸으나 일부분 뿐으로 대부분의 장면은 필름 영상을 재사용한 것에 지나지 않는다.",방영 종료,ドラゴンボール改「カイ」
A0402,애니메이션,https://image.tmdb.org/t/p/w500/gHcga1wgDD4MAeApoOM7yDn9BOq.jpg,극장판 주술회전 0,"어린 시절, 소꿉친구인 오리모토 리카를 교통사고로 눈 앞에서 잃은 옷코츠 유타. 옷코츠는 원령으로 변한 리카의 저주에 괴로워한 나머지 자신도 죽기를 바라지만, 최강의 주술사인 고죠 사토루에 의해 주술고전에 들어가게 된다. 그리고 동급생인 젠인 마키, 이누마키 토게, 판다를 만나면서 굳은 결심을 한다. 한편 옷코츠와 친구들 앞에 과거에 일반인을 대량으로 학살해서 고전에서 추방된 최악의 주저사인 게토 스구루가 나타난다. 주술사만의 낙원을 만들려는 게토는 비술사를 섬멸하겠다면서 신주쿠와 교토에 천의 저주를 내리는데...",개봉,劇場版 呪術廻戦 0
A0403,애니메이션,https://image.tmdb.org/t/p/w500/mNGS7SkmoNY00hQz3PiLui9mYpR.jpg,학교괴담,낡은 학교 교사를 배경으로 초등학교 4학년 소년 소녀들이 벌이는 등골 오싹한 퇴마 사투를 다룬 어린이 호러물,방영 종료,学校の怪談
A0404,애니메이션,https://image.tmdb.org/t/p/w500/95cnAy1nqjoEev1YkaXrSf0NDa1.jpg,스즈메의 문단속,"“이 근처에 폐허 없니? 문을 찾고 있어” 규슈의 한적한 마을에 살고 있는 소녀 ‘스즈메’는 문을 찾아 여행 중인 청년 ‘소타’를 만난다. 그의 뒤를 쫓아 산속 폐허에서 발견한 낡은 문. ‘스즈메’가 무언가에 이끌리듯 문을 열자 마을에 재난의 위기가 닥쳐오고 가문 대대로 문 너머의 재난을 봉인하는 ‘소타’를 도와 간신히 문을 닫는다. “닫아야만 하잖아요, 여기를!” 재난을 막았다는 안도감도 잠시, 수수께끼의 고양이 ‘다이진’이 나타나 ‘소타’를 의자로 바꿔 버리고 일본 각지의 폐허에 재난을 부르는 문이 열리기 시작하자 ‘스즈메’는 의자가 된 ‘소타’와 함께 재난을 막기 위한 여정에 나선다. “꿈이 아니었어” 규슈, 시코쿠, 고베, 도쿄 재난을 막기 위해 일본 전역을 돌며 필사적으로 문을 닫아가던 중 어릴 적 고향에 닿은 ‘스즈메’는 잊고 있던 진실과 마주하게 되는데…",개봉,すずめの戸締まり
A0405,애니메이션,https://image.tmdb.org/t/p/w500/eKPSnszx2OvEVlJSwk2Zsjc6Ir0.jpg,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,"마술사 '마스터'와 영령 '서번트'가 모든 소원을 이뤄주는 '성배'를 둘러싸고 싸우는 '성배전쟁'. 하지만 그 싸움은 일그러져 있었다. 마토 사쿠라는 자신이 저지른 죄와 함께 마키리의 잔으로서 각성하여 깊은 어둠 속에 빠지고 말았다. 그런 사쿠라를 지키겠다고 맹세한 소년, 에미야 시로는 토오사카 린과 함께 사쿠라를 어둠 속에서 구하고 일그러진 '성배전쟁'을 끝내기 위해 자신의 몸을 돌보지 않고 가혹한 싸움에 몸을 던진다. 소년의 소망은 소녀에게 닿을 것인가. 끝을 향해 달려가는 '성배전쟁' 최후의 싸움이 드디어 시작된다.",개봉,劇場版「Fate/stay night [Heaven’s Feel]」Ⅲ.spring song
A0406,애니메이션,https://image.tmdb.org/t/p/w500/tGSuFBsqdXxIz3fTSBfsZU9FBMN.jpg,벼랑 위의 포뇨,"호기심 많은 물고기 소녀 포뇨는 따분한 바다 생활에 싫증을 느끼고, 급기야 아빠 몰래 늘 동경하던 육지로 가출을 감행한다. 해파리를 타고 육지로 올라온 포뇨는 그물에 휩쓸려 유리병 속에 갇히는 위기에 처하게 된다. 때마침 해변가에 놀러 나온 소년 소스케의 도움으로 구출되는 포뇨. 이후 소스케가 마련해 준 초록 양동이에서 소스케와의 즐거운 육지 생활을 시작한다. 하지만 곧 바다의 주인이자 포뇨의 아빠인 후지모토에 의해 포뇨는 다시 바다로 끌려가게 된다. 우여곡절 끝에 여동생들의 도움으로 탈출에 성공한 포뇨는 거대한 파도와 함께 소스케에게로 향하는데...",개봉,崖の上のポニョ
